id;name;geoid;geoname;value;datetime
687;Precio de pago desvíos a bajar;;;11.47;2024-05-08T11:00:00+02:00
687;Precio de pago desvíos a bajar;;;3.25;2024-05-08T12:00:00+02:00
687;Precio de pago desvíos a bajar;;;13.06;2024-05-08T13:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.01;2024-05-08T14:00:00+02:00
687;Precio de pago desvíos a bajar;;;24.4;2024-05-08T15:00:00+02:00
687;Precio de pago desvíos a bajar;;;4.99;2024-05-08T16:00:00+02:00
687;Precio de pago desvíos a bajar;;;3.82;2024-05-08T17:00:00+02:00
687;Precio de pago desvíos a bajar;;;38.31;2024-05-08T18:00:00+02:00
687;Precio de pago desvíos a bajar;;;35.71;2024-05-08T19:00:00+02:00
687;Precio de pago desvíos a bajar;;;70.53;2024-05-08T20:00:00+02:00
687;Precio de pago desvíos a bajar;;;87.43;2024-05-08T21:00:00+02:00
687;Precio de pago desvíos a bajar;;;88.34;2024-05-08T22:00:00+02:00
687;Precio de pago desvíos a bajar;;;93.95;2024-05-08T23:00:00+02:00
687;Precio de pago desvíos a bajar;;;68.52;2024-05-09T00:00:00+02:00
687;Precio de pago desvíos a bajar;;;68.63;2024-05-09T01:00:00+02:00
687;Precio de pago desvíos a bajar;;;67.05;2024-05-09T02:00:00+02:00
687;Precio de pago desvíos a bajar;;;65.37;2024-05-09T03:00:00+02:00
687;Precio de pago desvíos a bajar;;;61.87;2024-05-09T04:00:00+02:00
687;Precio de pago desvíos a bajar;;;66.26;2024-05-09T05:00:00+02:00
687;Precio de pago desvíos a bajar;;;69.62;2024-05-09T06:00:00+02:00
687;Precio de pago desvíos a bajar;;;66.5;2024-05-09T07:00:00+02:00
687;Precio de pago desvíos a bajar;;;69.33;2024-05-09T08:00:00+02:00
687;Precio de pago desvíos a bajar;;;71.09;2024-05-09T09:00:00+02:00
687;Precio de pago desvíos a bajar;;;59.93;2024-05-09T10:00:00+02:00
687;Precio de pago desvíos a bajar;;;61.91;2024-05-09T11:00:00+02:00
687;Precio de pago desvíos a bajar;;;66.88;2024-05-09T12:00:00+02:00
687;Precio de pago desvíos a bajar;;;16.36;2024-05-09T13:00:00+02:00
687;Precio de pago desvíos a bajar;;;15.72;2024-05-09T14:00:00+02:00
687;Precio de pago desvíos a bajar;;;43.11;2024-05-09T15:00:00+02:00
687;Precio de pago desvíos a bajar;;;38.89;2024-05-09T16:00:00+02:00
687;Precio de pago desvíos a bajar;;;21.1;2024-05-09T17:00:00+02:00
687;Precio de pago desvíos a bajar;;;46.23;2024-05-09T18:00:00+02:00
687;Precio de pago desvíos a bajar;;;49.39;2024-05-09T19:00:00+02:00
687;Precio de pago desvíos a bajar;;;79.79;2024-05-09T20:00:00+02:00
687;Precio de pago desvíos a bajar;;;85.14;2024-05-09T21:00:00+02:00
687;Precio de pago desvíos a bajar;;;81;2024-05-09T22:00:00+02:00
687;Precio de pago desvíos a bajar;;;74.73;2024-05-09T23:00:00+02:00
687;Precio de pago desvíos a bajar;;;74.03;2024-05-10T00:00:00+02:00
687;Precio de pago desvíos a bajar;;;60.28;2024-05-10T01:00:00+02:00
687;Precio de pago desvíos a bajar;;;53.35;2024-05-10T02:00:00+02:00
687;Precio de pago desvíos a bajar;;;54.94;2024-05-10T03:00:00+02:00
687;Precio de pago desvíos a bajar;;;61.57;2024-05-10T04:00:00+02:00
687;Precio de pago desvíos a bajar;;;80.29;2024-05-10T05:00:00+02:00
687;Precio de pago desvíos a bajar;;;77.38;2024-05-10T06:00:00+02:00
687;Precio de pago desvíos a bajar;;;78.75;2024-05-10T07:00:00+02:00
687;Precio de pago desvíos a bajar;;;61.02;2024-05-10T08:00:00+02:00
687;Precio de pago desvíos a bajar;;;34;2024-05-10T09:00:00+02:00
687;Precio de pago desvíos a bajar;;;30.39;2024-05-10T10:00:00+02:00
687;Precio de pago desvíos a bajar;;;4.17;2024-05-10T11:00:00+02:00
687;Precio de pago desvíos a bajar;;;3.58;2024-05-10T12:00:00+02:00
687;Precio de pago desvíos a bajar;;;2.46;2024-05-10T13:00:00+02:00
687;Precio de pago desvíos a bajar;;;1.08;2024-05-10T14:00:00+02:00
687;Precio de pago desvíos a bajar;;;1.35;2024-05-10T15:00:00+02:00
687;Precio de pago desvíos a bajar;;;12.39;2024-05-10T16:00:00+02:00
687;Precio de pago desvíos a bajar;;;18.17;2024-05-10T17:00:00+02:00
687;Precio de pago desvíos a bajar;;;35.78;2024-05-10T18:00:00+02:00
687;Precio de pago desvíos a bajar;;;48.82;2024-05-10T19:00:00+02:00
687;Precio de pago desvíos a bajar;;;48.41;2024-05-10T20:00:00+02:00
687;Precio de pago desvíos a bajar;;;71.43;2024-05-10T21:00:00+02:00
687;Precio de pago desvíos a bajar;;;54.54;2024-05-10T22:00:00+02:00
687;Precio de pago desvíos a bajar;;;53.7;2024-05-10T23:00:00+02:00
687;Precio de pago desvíos a bajar;;;60.97;2024-05-11T00:00:00+02:00
687;Precio de pago desvíos a bajar;;;50.2;2024-05-11T01:00:00+02:00
687;Precio de pago desvíos a bajar;;;61.32;2024-05-11T02:00:00+02:00
687;Precio de pago desvíos a bajar;;;67.31;2024-05-11T03:00:00+02:00
687;Precio de pago desvíos a bajar;;;65.87;2024-05-11T04:00:00+02:00
687;Precio de pago desvíos a bajar;;;66.44;2024-05-11T05:00:00+02:00
687;Precio de pago desvíos a bajar;;;71.99;2024-05-11T06:00:00+02:00
687;Precio de pago desvíos a bajar;;;67.46;2024-05-11T07:00:00+02:00
687;Precio de pago desvíos a bajar;;;59.11;2024-05-11T08:00:00+02:00
687;Precio de pago desvíos a bajar;;;53.3;2024-05-11T09:00:00+02:00
687;Precio de pago desvíos a bajar;;;1.59;2024-05-11T10:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.44;2024-05-11T11:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.46;2024-05-11T12:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.36;2024-05-11T13:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.37;2024-05-11T14:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.42;2024-05-11T15:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.44;2024-05-11T16:00:00+02:00
687;Precio de pago desvíos a bajar;;;-26.11;2024-05-11T17:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.47;2024-05-11T18:00:00+02:00
687;Precio de pago desvíos a bajar;;;66.55;2024-05-11T19:00:00+02:00
687;Precio de pago desvíos a bajar;;;43.53;2024-05-11T20:00:00+02:00
687;Precio de pago desvíos a bajar;;;67.54;2024-05-11T21:00:00+02:00
687;Precio de pago desvíos a bajar;;;66.14;2024-05-11T22:00:00+02:00
687;Precio de pago desvíos a bajar;;;47.91;2024-05-11T23:00:00+02:00
687;Precio de pago desvíos a bajar;;;63.1;2024-05-12T00:00:00+02:00
687;Precio de pago desvíos a bajar;;;60.39;2024-05-12T01:00:00+02:00
687;Precio de pago desvíos a bajar;;;64.95;2024-05-12T02:00:00+02:00
687;Precio de pago desvíos a bajar;;;60.31;2024-05-12T03:00:00+02:00
687;Precio de pago desvíos a bajar;;;57.72;2024-05-12T04:00:00+02:00
687;Precio de pago desvíos a bajar;;;63.57;2024-05-12T05:00:00+02:00
687;Precio de pago desvíos a bajar;;;55.32;2024-05-12T06:00:00+02:00
687;Precio de pago desvíos a bajar;;;66.99;2024-05-12T07:00:00+02:00
687;Precio de pago desvíos a bajar;;;67.58;2024-05-12T08:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.35;2024-05-12T09:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.43;2024-05-12T10:00:00+02:00
687;Precio de pago desvíos a bajar;;;-29.24;2024-05-12T11:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.2;2024-05-12T12:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.42;2024-05-12T13:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.44;2024-05-12T14:00:00+02:00
687;Precio de pago desvíos a bajar;;;4.42;2024-05-12T15:00:00+02:00
687;Precio de pago desvíos a bajar;;;1.14;2024-05-12T16:00:00+02:00
687;Precio de pago desvíos a bajar;;;19.53;2024-05-12T17:00:00+02:00
687;Precio de pago desvíos a bajar;;;60.3;2024-05-12T18:00:00+02:00
687;Precio de pago desvíos a bajar;;;73.5;2024-05-12T19:00:00+02:00
687;Precio de pago desvíos a bajar;;;73.75;2024-05-12T20:00:00+02:00
687;Precio de pago desvíos a bajar;;;67.15;2024-05-12T21:00:00+02:00
687;Precio de pago desvíos a bajar;;;78.01;2024-05-12T22:00:00+02:00
687;Precio de pago desvíos a bajar;;;72.45;2024-05-12T23:00:00+02:00
687;Precio de pago desvíos a bajar;;;57.24;2024-05-13T00:00:00+02:00
687;Precio de pago desvíos a bajar;;;60.9;2024-05-13T01:00:00+02:00
687;Precio de pago desvíos a bajar;;;54.2;2024-05-13T02:00:00+02:00
687;Precio de pago desvíos a bajar;;;56.86;2024-05-13T03:00:00+02:00
687;Precio de pago desvíos a bajar;;;58.78;2024-05-13T04:00:00+02:00
687;Precio de pago desvíos a bajar;;;59.42;2024-05-13T05:00:00+02:00
687;Precio de pago desvíos a bajar;;;61.65;2024-05-13T06:00:00+02:00
687;Precio de pago desvíos a bajar;;;77.76;2024-05-13T07:00:00+02:00
687;Precio de pago desvíos a bajar;;;79.72;2024-05-13T08:00:00+02:00
687;Precio de pago desvíos a bajar;;;70.63;2024-05-13T09:00:00+02:00
687;Precio de pago desvíos a bajar;;;48.7;2024-05-13T10:00:00+02:00
687;Precio de pago desvíos a bajar;;;1.44;2024-05-13T11:00:00+02:00
687;Precio de pago desvíos a bajar;;;1.76;2024-05-13T12:00:00+02:00
687;Precio de pago desvíos a bajar;;;2.47;2024-05-13T13:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.44;2024-05-13T14:00:00+02:00
687;Precio de pago desvíos a bajar;;;1.72;2024-05-13T15:00:00+02:00
687;Precio de pago desvíos a bajar;;;2.75;2024-05-13T16:00:00+02:00
687;Precio de pago desvíos a bajar;;;18.14;2024-05-13T17:00:00+02:00
687;Precio de pago desvíos a bajar;;;56.47;2024-05-13T18:00:00+02:00
687;Precio de pago desvíos a bajar;;;56.12;2024-05-13T19:00:00+02:00
687;Precio de pago desvíos a bajar;;;69.11;2024-05-13T20:00:00+02:00
687;Precio de pago desvíos a bajar;;;17.64;2024-05-13T21:00:00+02:00
687;Precio de pago desvíos a bajar;;;65.61;2024-05-13T22:00:00+02:00
687;Precio de pago desvíos a bajar;;;59.34;2024-05-13T23:00:00+02:00
